"name","hits","at_bat","average"
"Dick Kokos",410,1558,0.263157894736842
"Gary Kolb",94,450,0.208888888888889
"Don Kolloway",1081,3993,0.270723766591535
"Karl Kolseth",6,23,0.260869565217391
"Erik Komatsu",11,51,0.215686274509804
"Fred Kommers",120,441,0.272108843537415
"Brad Komminsk",215,986,0.218052738336714
"Paul Konerko",2340,8393,0.278803765042297
"Mike Konnick",2,8,0.25
"Bruce Konopka",25,105,0.238095238095238
"Graham Koonce",1,8,0.125
"Harry Koons",18,81,0.222222222222222
"George Kopacz",3,25,0.12
"Larry Kopf",750,3010,0.249169435215947
"Wally Kopf",1,3,0.333333333333333
"Joe Koppe",379,1606,0.2359900373599
"Merlin Kopp",146,630,0.231746031746032
"George Kopshaw",1,5,0.2
"Steve Korcheck",23,145,0.158620689655172
"Art Kores",47,201,0.233830845771144
"Andy Kosco",464,1963,0.236372898624554
"Joe Koshansky",9,50,0.18
"Clem Koshorek",84,323,0.260061919504644
"Corey Koskie",936,3399,0.275375110326567
"Kevin Koslofski",50,205,0.24390243902439
"Fred Koster",34,151,0.225165562913907
"Frank Kostro",114,467,0.244111349036403
"Casey Kotchman",799,3071,0.260175838489091
"Mark Kotsay",1784,6464,0.275990099009901
"George Kottaras",155,722,0.214681440443213
"Kevin Kouzmanoff",650,2525,0.257425742574257
"Brian Kowitz",4,24,0.166666666666667
"Ernie Koy",515,1846,0.278981581798483
"Al Kozar",252,992,0.254032258064516
"Pete Kozma",138,621,0.222222222222222
"Joe Kracher",1,5,0.2
"Clarence Kraft",1,3,0.333333333333333
"Ed Kranepool",1418,5436,0.260853568800589
"Erik Kratz",112,514,0.217898832684825
"Charlie Krause",1,4,0.25
"Marc Krauss",75,398,0.188442211055276
"Danny Kravitz",130,552,0.235507246376812
"Mike Kreevich",1321,4676,0.282506415739949
"Charlie Krehmeyer",23,104,0.221153846153846
"Mickey Kreitner",16,93,0.172043010752688
"Ralph Kreitz",4,17,0.235294117647059
"Jimmy Kremers",8,73,0.10958904109589
"Wayne Krenchicki",283,1063,0.266227657572907
"Chuck Kress",116,466,0.248927038626609
"Chad Kreuter",593,2505,0.236726546906188
"Paul Krichell",54,243,0.222222222222222
"Bill Krieg",127,535,0.237383177570093
"Josh Kroeger",9,54,0.166666666666667
"John Kroner",184,702,0.262108262108262
"Mike Krsnich",4,21,0.19047619047619
"Rocky Krsnich",59,275,0.214545454545455
"Ernie Krueger",220,836,0.263157894736842
"Otto Krueger",427,1704,0.250586854460094
"Chris Krug",41,214,0.191588785046729
"Art Kruger",283,1222,0.231587561374795
"Gene Krug",2,5,0.4
"Henry Krug",45,198,0.227272727272727
"Marty Krug",136,489,0.278118609406953
"John Kruk",1170,3897,0.300230946882217
"Dick Kryhoski",475,1794,0.264771460423634
"Dave Krynzel",9,48,0.1875
"Tony Kubek",1109,4167,0.266138708903288
"Jason Kubel",913,3480,0.26235632183908
"Ted Kubiak",565,2447,0.230894973436861
"Jack Kubiszyn",19,101,0.188118811881188
"Kyle Kubitza",7,36,0.194444444444444
"Gil Kubski",16,63,0.253968253968254
"Steve Kuczek",1,1,1
"Bill Kuehne",996,4284,0.23249299719888
"Harvey Kuenn",2092,6913,0.302618255460726
"Joe Kuhel",2212,7984,0.277054108216433
"Kenny Kuhn",17,81,0.209876543209877
"Charlie Kuhns",5,21,0.238095238095238
"Walt Kuhn",55,268,0.205223880597015
"Duane Kuiper",917,3379,0.271382065699911
"Rusty Kuntz",104,441,0.235827664399093
"Whitey Kurowski",925,3229,0.286466398265717
"Art Kusnyer",55,313,0.175718849840256
"Jul Kustus",25,173,0.144508670520231
"Randy Kutcher",102,448,0.227678571428571
"Joe Kutina",68,306,0.222222222222222
"Al Kvasnak",2,11,0.181818181818182
"Andy Kyle",7,21,0.333333333333333
"Chet Laabs",813,3102,0.262088974854932
"Josh Labandeira",0,14,0
"Coco Laboy",291,1247,0.23336006415397
"Candy LaChance",1377,4919,0.279934946127262
"Rene Lachemann",59,281,0.209964412811388
"Pete LaCock",444,1729,0.256795835743204
"Guy Lacy",4,24,0.166666666666667
"Lee Lacy",1303,4549,0.286436579468015
"Hi Ladd",1,5,0.2
"Tyler Ladendorf",4,17,0.235294117647059
"Joe Lafata",54,236,0.228813559322034
"Pete LaForest",29,148,0.195945945945946
"Ty LaForest",51,204,0.25
"Roger LaFrancois",4,10,0.4
"Mike Laga",84,423,0.198581560283688
"Juan Lagares",326,1249,0.261008807045637
"Bryan LaHair",139,535,0.25981308411215
"Joe Lahoud",429,1925,0.222857142857143
"Brandon Laird",25,127,0.196850393700787
"Gerald Laird",597,2452,0.24347471451876
"Dick Lajeskie",2,10,0.2
"Nap Lajoie",3242,9589,0.338095734696006
"Fred Lake",29,125,0.232
"Junior Lake",148,624,0.237179487179487
"Steve Lake",267,1125,0.237333333333333
"Blake Lalli",5,39,0.128205128205128
"Dan Lally",131,498,0.263052208835341
"Ray Lamanno",355,1408,0.252130681818182
"Bill Lamar",633,2040,0.310294117647059
"Ryan LaMarre",2,25,0.08
"David Lamb",30,139,0.215827338129496
"Jake Lamb",121,476,0.254201680672269
"Lyman Lamb",43,158,0.272151898734177
"Mike Lamb",746,2706,0.275683665927568
"Andrew Lambo",18,94,0.191489361702128
"Pete Lamer",2,11,0.181818181818182
"Gene Lamont",37,159,0.232704402515723
"Bobby LaMotte",175,693,0.252525252525253
"Keith Lampard",20,84,0.238095238095238
"Tom Lampkin",422,1796,0.234966592427617
"Rick Lancellotti",11,65,0.169230769230769
"Doc Land",0,3,0
"Ken Landenberger",1,5,0.2
"Rafael Landestoy",291,1230,0.236585365853659
"Grover Land",221,910,0.242857142857143
"Jim Landis",1061,4288,0.247434701492537
"Ced Landrum",25,105,0.238095238095238
"Don Landrum",272,1160,0.23448275862069
"Hobie Landrith",450,1929,0.233281493001555
"Jesse Landrum",0,6,0
"Ken Landreaux",1099,4101,0.267983418678371
"Tito Landrum",248,995,0.249246231155779
"Chappy Lane",87,429,0.202797202797203
"Dick Lane",5,42,0.119047619047619
"Hunter Lane",1,15,0.0666666666666667
"Marv Lane",37,179,0.206703910614525
"Don Lang",100,373,0.268096514745308
"Bill Lange",1055,3195,0.330203442879499
"Ryan Langerhans",283,1250,0.2264
"Sam Langford",136,495,0.274747474747475
"Bob Langsford",0,4,0
"Hal Lanier",843,3703,0.227653254118282
"Rimp Lanier",0,4,0
"Ray Lankford",1561,5747,0.271619975639464
"Carney Lansford",2074,7158,0.28974573903325
"Joe Lansford",6,30,0.2
"Mike Lansing",1124,4150,0.270843373493976
"Pete Lapan",11,36,0.305555555555556
"Ralph LaPointe",115,433,0.265588914549654
"Frank LaPorte",1185,4212,0.281339031339031
"Matt LaPorta",230,967,0.237849017580145
"Jack Lapp",416,1581,0.263124604680582
"Jeff Larish",55,245,0.224489795918367
"Norm Larker",538,1953,0.27547363031234
"NA Larkin",17,70,0.242857142857143
"Barry Larkin",2340,7937,0.294821721053295
"Ed Larkin",1,6,0.166666666666667
"Gene Larkin",618,2321,0.266264541146058
"Henry Larkin",1429,4718,0.30288257736329
"Stephen Larkin",1,3,0.333333333333333
"Bob Larmore",2,7,0.285714285714286
"Andy LaRoche",267,1184,0.225506756756757
"Greg LaRocca",23,88,0.261363636363636
"Sam LaRocque",120,482,0.24896265560166
"Harry LaRoss",11,48,0.229166666666667
"Vic LaRose",0,2,0
"Swede Larsen",0,1,0
"Brandon Larson",52,291,0.178694158075601
"Jason LaRue",628,2719,0.230967267377712
"Tony LaRussa",35,176,0.198863636363636
"Lyn Lary",1239,4603,0.269172278948512
"Don Lassetter",2,13,0.153846153846154
"Tommy La Stella",98,386,0.253886010362694
"Arlie Latham",1833,6822,0.268689533861038
"Chris Latham",43,213,0.2018779342723
"Jumbo Latham",353,1431,0.246680642907058
"Chick Lathers",29,127,0.228346456692913
"Tacks Latimer",19,86,0.22093023255814
"Charlie Lau",298,1170,0.254700854700855
"Billy Lauder",477,1829,0.26079825041006
"Tim Laudner",458,2038,0.224730127576055
"Ben Laughlin",12,50,0.24
"Bill Lauterborn",56,269,0.20817843866171
"Cookie Lavagetto",945,3509,0.269307495012824
"Mike LaValliere",663,2473,0.268095430651031
"Doc Lavan",954,3891,0.245181187355436
"Ryan Lavarnway",74,373,0.198391420911528
"Art LaVigne",14,90,0.155555555555556
"Johnny Lavin",11,52,0.211538461538462
"Garland Lawing",2,15,0.133333333333333
"Tom Lawless",110,531,0.207156308851224
"Mike Lawlor",1,16,0.0625
"Bill Lawrence",10,46,0.217391304347826
"Joe Lawrence",27,150,0.18
"Brett Lawrie",491,1866,0.263129689174705
"Rudy Law",656,2421,0.270962412226353
"Otis Lawry",34,178,0.191011235955056
"Marcus Lawton",3,14,0.214285714285714
"Matt Lawton",1273,4763,0.267268528238505
"Gene Layden",2,7,0.285714285714286
"Pete Layden",26,104,0.25
"Herman Layne",0,6,0
"Hillis Layne",75,284,0.264084507042254
"Les Layton",21,91,0.230769230769231
"Johnny Lazor",157,596,0.263422818791946
"Tony Lazzeri",1840,6297,0.292202636175957
"Freddy Leach",1147,3733,0.307259576747924
"Jalal Leach",1,10,0.1
"Tommy Leach",2143,7959,0.269254931524061
"Dan Leahy",2,6,0.333333333333333
"Tom Leahy",105,410,0.25609756097561
"Bill Leard",0,3,0
"Fred Lear",39,166,0.234939759036145
"John Leary",196,760,0.257894736842105
"Hal Leathers",7,23,0.304347826086957
"Emil Leber",0,6,0
"Bevo LeBourveau",217,788,0.275380710659898
"Matt LeCroy",361,1388,0.260086455331412
"Ricky Ledee",494,2030,0.243349753694581
"Aaron Ledesma",223,754,0.295755968169761
"Mike Ledwith",1,4,0.25
"Billy Lee",13,70,0.185714285714286
"Carlos Lee",2273,7983,0.284730051359138
"Cliff Lee",475,1583,0.300063171193936
"Derek Lee",5,33,0.151515151515152
"Derrek Lee",1959,6962,0.28138465958058
"Dud Lee",163,732,0.222677595628415
"Hal Lee",755,2750,0.274545454545455
"Gene Leek",55,249,0.220883534136546
"Leonidas Lee",5,18,0.277777777777778
"Leron Lee",404,1617,0.249845392702536
"Manuel Lee",686,2693,0.254734496843669
"Dave Leeper",3,40,0.075
"George Lees",9,42,0.214285714285714
"Terry Lee",4,25,0.16
"Travis Lee",958,3740,0.256149732620321
"Jim Lefebvre",756,3014,0.250829462508295
"Joe Lefebvre",281,1091,0.25756186984418
"Al Lefevre",4,27,0.148148148148148
"Wade Lefler",5,9,0.555555555555556
"Ron LeFlore",1283,4458,0.287797218483625
"Lou Legett",25,124,0.201612903225806
"Greg Legg",9,22,0.409090909090909
"James Lehan",4,12,0.333333333333333
"Mike Lehane",218,1023,0.213098729227761
"Paul Lehner",455,1768,0.257352941176471
"Clarence Lehr",4,27,0.148148148148148
"Nemo Leibold",1109,4167,0.266138708903288
"Elmer Leifer",3,10,0.3
"John Leighton",8,27,0.296296296296296
"Bill Leinhauser",0,4,0
"Ed Leip",17,62,0.274193548387097
"Scott Leius",375,1536,0.244140625
"Frank Leja",1,23,0.0434782608695652
"Sheldon Lejeune",14,84,0.166666666666667
"Don LeJohn",20,78,0.256410256410256
"Jack Lelivelt",347,1154,0.300693240901213
"DJ LeMahieu",498,1751,0.284408909194746
"Johnnie LeMaster",709,3191,0.222187402068317
"Steve Lembo",2,11,0.181818181818182
"Mark Lemke",795,3230,0.246130030959752
"Chet Lemon",1875,6868,0.273005241700641
"Jim Lemon",901,3445,0.261538461538462
"Don Lenhardt",401,1481,0.270762997974342
"Bill Lennon",27,121,0.223140495867769
"Bob Lennon",13,79,0.164556962025316
"Ed Lennox",379,1383,0.274041937816341
"Pat Lennon",50,189,0.264550264550265
"Jim Lentine",54,205,0.263414634146341
"Andy Leonard",716,2395,0.298956158663883
"Jeffrey Leonard",1342,5045,0.266005946481665
"Joe Leonard",179,791,0.22629582806574
"Mark Leonard",73,321,0.227414330218069
"Eddie Leon",440,1862,0.236305048335124
"Justin Leone",22,103,0.213592233009709
"Jose Leon",47,209,0.22488038277512
"Sandy Leon",39,209,0.186602870813397
"John Leovich",1,2,0.5
"Ted Lepcio",512,2092,0.244741873804971
"Pete LePine",20,96,0.208333333333333
"Don Leppert",8,70,0.114285714285714
"Don Leppert",122,532,0.229323308270677
"Dutch Lerchen",0,15,0
"George Lerchen",10,49,0.204081632653061
"Walt Lerian",126,512,0.24609375
"Steven Lerud",2,15,0.133333333333333
"Brian Lesher",59,263,0.224334600760456
"Roy Leslie",148,556,0.266187050359712
"Sam Leslie",749,2460,0.304471544715447
"Charlie Letchas",108,461,0.234273318872017
"Tom Letcher",4,21,0.19047619047619
"David Lenz",1,12,0.0833333333333333
"Jesse Levan",10,35,0.285714285714286
"Jim Levey",375,1632,0.229779411764706
"Charlie Levis",88,390,0.225641025641026
"Jesse Levis",167,654,0.255351681957187
"Ed Levy",42,195,0.215384615384615
"Allan Lewis",6,29,0.206896551724138
"Bill Lewis",33,101,0.326732673267327
"Buddy Lewis",1563,5261,0.297091807641133
"Darren Lewis",1021,4081,0.250183778485665
"Fred Lewis",390,1318,0.295902883156297
"Fred Lewis",415,1562,0.265685019206146
"Jack Lewis",169,684,0.247076023391813
"Johnny Lewis",175,771,0.226977950713359
"Mark Lewis",736,2795,0.263327370304115
"Phil Lewis",429,1775,0.24169014084507
"Jim Leyritz",667,2527,0.26394934705184
"Carlos Lezcano",19,102,0.186274509803922
"Sixto Lezcano",1122,4134,0.271407837445573
"Steve Libby",0,2,0
"Frankie Libran",1,10,0.1
"Dave Liddell",1,1,1
"Alex Liddi",36,173,0.208092485549133
"Mike Lieberthal",1155,4218,0.273826458036984
"Jeff Liefer",179,779,0.229781771501926
"Fred Liese",0,4,0
"Bill Lillard",55,225,0.244444444444444
"Bob Lillis",549,2328,0.235824742268041
"Brent Lillibridge",145,708,0.204802259887006
"Lou Limmer",107,530,0.20188679245283
"Rufino Linares",147,545,0.269724770642202
"Che-Hsuan Lin",3,12,0.25
"Adam Lind",1070,3909,0.273727295983628
"Em Lindbeck",0,1,0
"Carl Lind",267,981,0.27217125382263
"Bob Lindemann",1,9,0.111111111111111
"Jim Lindeman",165,676,0.244082840236686
"Todd Linden",116,502,0.231075697211155
"Walt Linden",2,5,0.4
"Jack Lind",5,37,0.135135135135135
"Jose Lind",935,3677,0.25428338319282
"Francisco Lindor",122,390,0.312820512820513
"Bill Lindsay",16,66,0.242424242424242
"Bill Lindsey",3,16,0.1875
"Chris Lindsay",200,828,0.241545893719807
"Charlie Lindstrom",1,1,1
"Doug Lindsey",1,6,0.166666666666667
"Freddie Lindstrom",1747,5611,0.311352700053466
"John Lindsey",1,12,0.0833333333333333
"Rod Lindsey",1,3,0.333333333333333
"Carl Linhart",0,2,0
"Cole Liniak",7,32,0.21875
"Bob Linton",2,18,0.111111111111111
"Larry Lintz",140,616,0.227272727272727
"Phil Linz",322,1372,0.23469387755102
"Johnny Lipon",690,2661,0.259301014656144
"Bob Lipski",0,1,0
"Nelson Liriano",576,2216,0.259927797833935
"Rymer Liriano",24,109,0.220183486238532
"Rick Lisi",5,16,0.3125
"Joe Lis",182,780,0.233333333333333
"Pat Listach",444,1772,0.250564334085779
"Pete Lister",18,65,0.276923076923077
"Bryan Little",226,922,0.245119305856833
"Dennis Littlejohn",45,222,0.202702702702703
"Harry Little",2,15,0.133333333333333
"Jack Little",3,12,0.25
"Larry Littleton",0,23,0
"Mark Little",61,247,0.246963562753036
"Scott Little",1,4,0.25
"Jack Littrell",52,255,0.203921568627451
"Danny Litwhiler",982,3494,0.281053234115627
"Mickey Livingston",354,1490,0.23758389261745
"Paddy Livingston",120,574,0.209059233449477
"Scott Livingstone",431,1533,0.281148075668624
"Abel Lizotte",3,29,0.103448275862069
"Winston Llenas",122,531,0.229755178907721
"Bob Loane",5,31,0.161290322580645
"Mike Loan",1,2,0.5
"Jose Lobaton",190,845,0.224852071005917
"Frank Lobert",6,30,0.2
"Hans Lobert",1252,4563,0.274380889765505
"Don Lock",642,2695,0.23821892393321
"Marshall Locke",7,29,0.241379310344828
"Keith Lockhart",591,2268,0.260582010582011
"Gene Locklear",163,595,0.273949579831933
"Stu Locklin",4,24,0.166666666666667
"Whitey Lockman",1658,5940,0.279124579124579
"Dario Lodigiani",355,1364,0.260263929618768
"Paul Lo Duca",1112,3892,0.285714285714286
"George Loepp",46,185,0.248648648648649
"James Lofton",5,26,0.192307692307692
"Kenny Lofton",2428,8120,0.299014778325123
"Dick Loftus",53,212,0.25
"Tom Loftus",6,33,0.181818181818182
"Johnny Logan",1407,5244,0.268306636155606
"Nook Logan",233,870,0.267816091954023
"Pete Lohman",21,109,0.192660550458716
"Howard Lohr",11,54,0.203703703703704
"Jack Lohrke",221,914,0.241794310722101
"Alberto Lois",1,4,0.25
"Ron Lolich",48,228,0.210526315789474
"Sherm Lollar",1415,5351,0.264436553915156
"Ryan Lollis",2,12,0.166666666666667
"Doug Loman",35,142,0.246478873239437
"Steve Lomasney",0,2,0
"Ernie Lombardi",1792,5855,0.306063193851409
"George Lombard",77,350,0.22
"Phil Lombardi",22,92,0.239130434782609
"Steve Lombardozzi",294,1264,0.232594936708861
"Steve Lombardozzi",207,788,0.262690355329949
"Walter Lonergan",7,26,0.269230769230769
"James Loney",1334,4680,0.285042735042735
"Thomas Long",0,2,0
"Dan Long",12,77,0.155844155844156
"Dale Long",805,3020,0.266556291390728
"Herman Long",2127,7674,0.277169663799844
"Jeoff Long",16,83,0.192771084337349
"Jim Long",54,251,0.215139442231076
"Jimmie Long",0,3,0
"Tony Longmire",73,256,0.28515625
"Evan Longoria",1138,4204,0.27069457659372
"Ryan Long",2,9,0.222222222222222
"Terrence Long",824,3068,0.26857887874837
"Tom Long",401,1489,0.269308260577569
"Joe Lonnett",54,325,0.166153846153846
"Bruce Look",29,118,0.245762711864407
"Dean Look",0,6,0
"Stan Lopata",661,2601,0.254133025759323
"Davey Lopes",1671,6354,0.262983947119924
"Al Lopez",1547,5916,0.261494252873563
"Art Lopez",7,49,0.142857142857143
"Carlos Lopez",130,500,0.26
"Hector Lopez",1251,4644,0.26937984496124
"Javy Lopez",1527,5319,0.287084038353074
"Jose Lopez",1005,3841,0.261650611819839
"Luis Lopez",18,88,0.204545454545455
"Luis Lopez",390,1620,0.240740740740741
"Luis Lopez",33,145,0.227586206896552
"Mendy Lopez",102,422,0.241706161137441
"Mickey Lopez",1,4,0.25
"Pedro Lopez",10,52,0.192307692307692
"Rafael Lopez",2,11,0.181818181818182
"Carlton Lord",11,47,0.234042553191489
"Harry Lord",1024,3691,0.277431590354917
"Scott Loucks",21,80,0.2625
"Baldy Louden",507,1942,0.261071060762101
"Charlie Loudenslager",0,2,0
"Patrick O'Loughlin",2,5,0.4
"Bill Loughran",3,29,0.103448275862069
"David Lough",174,682,0.255131964809384
"Tom Lovelace",0,1,0
"Mem Lovett",0,1,0
"Jay Loviglio",10,52,0.192307692307692
"Joe Lovitto",165,763,0.216251638269987
"Torey Lovullo",165,737,0.223880597014925
"Charlie Lowe",5,31,0.161290322580645
"Dick Lowe",1,3,0.333333333333333
"Mike Lowell",1619,5813,0.278513676242904
"John Lowenstein",881,3476,0.253452243958573
"Terrell Lowery",70,248,0.282258064516129
"Fletcher Low",1,4,0.25
"Peanuts Lowrey",1177,4317,0.272643039147556
"Jed Lowrie",638,2483,0.256947241240435
"Dwight Lowry",62,227,0.273127753303965
"John Lowry",3,22,0.136363636363636
"Willie Lozado",29,107,0.271028037383178
"Steve Lubratich",37,177,0.209039548022599
"Hal Luby",89,361,0.246537396121884
"Johnny Lucadello",181,686,0.263848396501458
"Ed Lucas",135,530,0.254716981132075
"Fred Lucas",9,34,0.264705882352941
"Johnny Lucas",0,3,0
"Frank Luce",6,12,0.5
"Jonathan Lucroy",705,2500,0.282
"Donny Lucy",10,40,0.25
"Fred Luderus",1344,4851,0.277056277056277
"Bill Ludwig",34,187,0.181818181818182
"Ryan Ludwick",923,3549,0.26007326007326
"Roy Luebbe",0,15,0
"Julio Lugo",1279,4758,0.268810424548129
"Rob Lukachyk",0,2,0
"Matt Luke",65,269,0.241635687732342
"Eddie Lukon",143,606,0.235973597359736
"Harry Lumley",728,2653,0.274406332453826
"Mike Lum",877,3554,0.246764209341587
"Jerry Lumpe",1314,4912,0.267508143322476
"Hector Luna",208,794,0.261964735516373
"Fernando Lunar",53,237,0.223628691983122
"Don Lund",181,753,0.240371845949535
"Gordy Lund",12,46,0.260869565217391
"Tom Lundstedt",6,65,0.0923076923076923
"Trey Lunsford",2,4,0.5
"Harry Lunte",29,148,0.195945945945946
"Tony Lupien",632,2358,0.268023748939779
"Al Luplow",292,1243,0.234915526950925
"Scott Lusader",64,260,0.246153846153846
"Billy Lush",429,1722,0.249128919860627
"Ernie Lush",0,4,0
"Charlie Luskey",8,41,0.195121951219512
"Luke Lutenberg",48,250,0.192
"Lyle Luttrell",32,167,0.191616766467066
"Donald Lutz",23,109,0.211009174311927
"Joe Lutz",6,36,0.166666666666667
"Rube Lutzke",468,1876,0.249466950959488
"Red Lutz",1,1,1
"Zach Lutz",7,31,0.225806451612903
"Keith Luuloa",6,18,0.333333333333333
"Greg Luzinski",1795,6505,0.275941583397387
"Mitch Lyden",3,10,0.3
"Scott Lydy",23,102,0.225490196078431
"Dummy Lynch",2,7,0.285714285714286
"Henry Lynch",3,14,0.214285714285714
"Jerry Lynch",798,2879,0.277179576241751
"Mike Lynch",4,28,0.142857142857143
"Tom Lynch",41,159,0.257861635220126
"Walt Lynch",1,2,0.5
"Byrd Lynn",50,211,0.23696682464455
"Fred Lynn",1960,6925,0.283032490974729
"Jerry Lynn",2,3,0.666666666666667
"Russ Lyon",2,11,0.181818181818182
"Barry Lyons",150,628,0.238853503184713
"Bill Lyons",26,133,0.195488721804511
"Denny Lyons",1333,4294,0.310433162552399
"Ed Lyons",4,26,0.153846153846154
"Pat Lyons",2,38,0.0526315789473684
"Dad Lytle",8,59,0.135593220338983
"Jim Lyttle",176,710,0.247887323943662
"Kevin Maas",287,1248,0.229967948717949
"Harvey MacDonald",4,16,0.25
"NA Macey",0,1,0
"Mike Macfarlane",906,3602,0.25152692948362
"Ed MacGamwell",4,16,0.25
"Alejandro Machado",1,5,0.2
"Anderson Machado",15,68,0.220588235294118
"Dixon Machado",16,68,0.235294117647059
"Ken Macha",98,380,0.257894736842105
"Manny Machado",511,1818,0.281078107810781
"Mike Macha",2,21,0.0952380952380952
"Robert Machado",146,636,0.229559748427673
"Dave Machemer",11,48,0.229166666666667
"Drew Macias",19,96,0.197916666666667
"Jose Macias",422,1646,0.256379100850547
"Pete Mackanin",355,1570,0.226114649681529
"Connie Mack",659,2695,0.244526901669759
"Earle Mack",2,16,0.125
"Eric MacKenzie",0,1,0
"Gordon MacKenzie",3,24,0.125
"Felix Mackiewicz",174,672,0.258928571428571
"Joe Mack",60,260,0.230769230769231
"Rob Mackowiak",603,2328,0.259020618556701
"Steve Macko",15,60,0.25
"Quinn Mack",5,21,0.238095238095238
"Ray Mack",629,2707,0.232360546730698
"Reddy Mack",524,2062,0.254122211445199
"Shane Mack",853,2857,0.298564928246412
"Lonnie Maclin",1,13,0.0769230769230769
"Waddy MacPhee",2,7,0.285714285714286
"Matt Macri",11,34,0.323529411764706
"Bunny Madden",41,143,0.286713286713287
"Clarence Maddern",59,238,0.247899159663866
"Frank Madden",1,2,0.5
"Gene Madden",0,1,0
"Tommy Madden",4,16,0.25
"Elliott Maddox",742,2843,0.260991909954274
"Garry Maddox",1802,6331,0.284631179908387
"Jerry Maddox",3,14,0.214285714285714
"Art Madison",44,152,0.289473684210526
"Scotti Madison",27,166,0.162650602409639
"Ed Madjeski",116,481,0.241164241164241
"Bill Madlock",2008,6594,0.304519259933273
"Sal Madrid",3,24,0.125
"Dave Magadan",1197,4159,0.287809569608079
"Ever Magallanes",0,2,0
"Lee Magee",1031,3741,0.275594760759155
"Sherry Magee",2169,7441,0.291493078887246
"Wendell Magee",268,1086,0.246777163904236
"Harl Maggert",62,248,0.25
"Harl Maggert",25,89,0.280898876404494
"John Magner",0,4,0
"Stubby Magner",7,33,0.212121212121212
"George Magoon",439,1834,0.239367502726281
"Tom Magrann",0,10,0
"Chris Magruder",119,540,0.22037037037037
"Freddie Maguire",545,2120,0.257075471698113
"Jack Maguire",46,192,0.239583333333333
"Billy Maharg",0,2,0
"Kevin Mahar",3,18,0.166666666666667
"Tom Maher",0,2,0
"Greg Mahlberg",2,18,0.111111111111111
"Dan Mahoney",6,33,0.181818181818182
"Jim Mahoney",48,210,0.228571428571429
"Joe Mahoney",8,33,0.242424242424242
"Mike Mahoney",18,100,0.18
"Mikie Mahtook",31,105,0.295238095238095
"Bob Maier",128,486,0.263374485596708
"Luke Maile",6,35,0.171428571428571
"Emil Mailho",1,18,0.0555555555555556
"Charlie Maisel",0,4,0
"Fritz Maisel",510,2111,0.24159166271909
"George Maisel",141,500,0.282
"Hank Majeski",956,3421,0.279450453083894
"Val Majewski",2,13,0.153846153846154
"Mike Maksudian",9,41,0.219512195121951
"Jose Malave",24,106,0.226415094339623
"Charlie Malay",88,349,0.25214899713467
"Joe Malay",4,25,0.16
"Candy Maldonado",1042,4106,0.253774963468095
"Carlos Maldonado",10,63,0.158730158730159
"Jim Maler",70,310,0.225806451612903
"Tony Malinosky",18,79,0.227848101265823
"Bobby Malkmus",123,572,0.215034965034965
"Jerry Mallett",4,15,0.266666666666667
"Ben Mallonee",6,25,0.24
"Jim Mallory",40,149,0.268456375838926
"Jule Mallonee",0,3,0
"Les Mallon",368,1300,0.283076923076923
"Marty Malloy",8,53,0.150943396226415
"Sheldon Mallory",27,126,0.214285714285714
"Harry Malmberg",45,208,0.216346153846154
"Billy Maloney",585,2476,0.23626817447496
"Eddie Malone",62,241,0.257261410788382
"Fergy Malone",288,1052,0.273764258555133
"John Maloney",3,11,0.272727272727273
"Lew Malone",74,367,0.201634877384196
"Pat Maloney",17,79,0.215189873417722
"Frank Malzone",1486,5428,0.27376565954311
"Frank Mancuso",241,1002,0.240518962075848
"Gus Mancuso",1194,4505,0.26503884572697
"Carl Manda",4,15,0.266666666666667
"Jim Mangan",9,59,0.152542372881356
"Matt Mangini",8,38,0.210526315789474
"Angel Mangual",304,1241,0.244963738920226
"George Mangus",5,25,0.2
"Pepe Mangual",235,972,0.241769547325103
"Clyde Manion",250,1145,0.218340611353712
"Phil Mankowski",195,739,0.263870094722598
"Charlie Manlove",3,17,0.176470588235294
"Fred Mann",597,2277,0.262187088274045
"Jim Manning",298,1384,0.215317919075144
"Rick Manning",1349,5248,0.257050304878049
"Tim Manning",138,730,0.189041095890411
"Johnny Mann",2,6,0.333333333333333
"Kelly Mann",9,52,0.173076923076923
"Les Mann",1332,4716,0.282442748091603
"Don Manno",7,37,0.189189189189189
"Fred Manrique",340,1337,0.254300673148841
"John Mansell",30,126,0.238095238095238
"Mike Mansell",352,1471,0.239292997960571
"Felix Mantilla",707,2707,0.26117473217584
"Mickey Mantle",2415,8102,0.298074549493952
"Jeff Manto",164,713,0.230014025245442
"Charlie Manuel",76,384,0.197916666666667
"Jerry Manuel",19,127,0.149606299212598
"Frank Manush",12,77,0.155844155844156
"Heinie Manush",2524,7654,0.329762215834858
"Kirt Manwaring",733,2982,0.245808182427901
"Tommy Manzella",59,263,0.224334600760456
"Cliff Mapes",289,1193,0.242246437552389
"Howard Maple",10,41,0.24390243902439
"George Mappes",6,33,0.181818181818182
"Rabbit Maranville",2605,10078,0.258483826155983
"Marty Marion",1448,5506,0.262985833636033
"Red Marion",5,28,0.178571428571429
"Jake Marisnick",155,669,0.23168908819133
"Roger Maris",1325,5101,0.25975298960988
"Nick Markakis",1728,5943,0.290762241292277
"Gene Markland",1,8,0.125
"Hal Marnie",49,222,0.220720720720721
"Bob Marquis",12,44,0.272727272727273
